id,label,speak,aliases,category,pos,intent,core,safety,tier,words,composable,components,sources,list_count,corpus_freq,score
card_0861,tongue,Tongue,,body,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,1,12.44
card_0862,toothache,Toothache,,health,noun,content,0,0,cbc,1,0,,cbc+consensus11,11,0,7.4
card_0863,toothbrush,Toothbrush,,things,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,1,12.44
card_0864,toothpaste,Toothpaste,,things,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,2,13.05
card_0865,tortoise,Tortoise,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus4,4,0,4.6
card_0866,towel,Towel,,things,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,0,11.8
card_0867,toy box,Toy box,,things,noun,content,0,0,cbc,2,1,card_2845|card_1300,cbc+consensus9,9,0,6.6
card_0868,toy car,Toy car,,transport,noun,content,0,0,cbc,2,1,card_2845|card_0367,cbc,1,0,3.4
card_0869,toy soldier,Toy soldier,,things,noun,content,0,0,cbc,2,1,card_2845|card_2641,cbc,1,0,3.4
card_0870,toy telephone,Toy telephone,,things,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0871,toys,Toys,,things,noun,content,0,0,cbc,1,0,,cbc,3,2,5.85
card_0872,tractor,Tractor,,transport,noun,content,0,0,cbc,1,0,,cbc+consensus12,12,0,7.8
card_0873,trainers,Trainers,sneakers,people,noun,content,0,0,cbc,1,0,,cbc,1,1,4.44
card_0874,trampoline,Trampoline,,things,noun,content,0,0,cbc,1,0,,cbc+consensus15,15,0,9.0
card_0875,transport,Transport,,actions,noun,content,0,0,cbc,1,0,,cbc,1,2,5.05
card_0876,tree,Tree,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,4,14.21
card_0877,tree trunk,Tree trunk,,nature,noun,content,0,0,cbc,2,1,card_0876|card_2868,cbc,1,0,3.4
card_0878,triangle equilateral,Triangle equilateral,,describing,phrase,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0879,tropical fish,Tropical fish,,animals,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0880,trousers,Trousers,pants,clothes,noun,content,0,0,cbc,1,0,,cbc,1,0,3.4
card_0881,tulip,Tulip,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus17,17,0,9.8
card_0882,turkey,Turkey,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,3,13.48
card_0883,two,Two,,numbers,num,number,0,0,cbc,1,0,,cbc+curated+consensus5,5,41,13.61
card_0884,umbrella,Umbrella,,things,noun,content,0,0,cbc,1,0,,cbc+consensus8,8,8,9.5
card_0885,van,Van,,people,noun,content,0,0,cbc,1,0,,cbc+consensus12,12,0,7.8
card_0886,vegetable soup,Vegetable soup,,food,noun,content,0,0,cbc,2,1,card_2908|card_0740,cbc,1,0,3.4
card_0887,vegetables,Vegetables,,food,noun,content,0,0,cbc,1,0,,cbc+consensus6,6,5,8.09
card_0888,vest,Vest,undershirt,actions,noun,content,0,0,cbc,1,0,,cbc,2,0,3.8
card_0889,vine,Vine,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus10,10,0,7.0
card_0890,vinegar,Vinegar,,food,noun,content,0,0,cbc,1,0,,cbc+consensus13,13,0,8.2
card_0891,volleyball,Volleyball,,play,noun,content,0,0,cbc,1,0,,cbc+consensus12,12,0,7.8
card_0892,vulture,Vulture,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus7,7,0,5.8
card_0893,walrus,Walrus,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus10,10,1,8.04
card_0894,wasp,Wasp,,people,noun,content,0,0,cbc,1,0,,cbc+consensus4,4,0,4.6
card_0895,water,Water,watering,drink,noun,content,0,0,cbc,1,0,,cbc+consensus24,24,135,19.97
card_0896,watermelon,Watermelon,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus17,17,1,10.84
card_0897,weeds,Weeds,,clothes,noun,content,0,0,cbc,1,0,,cbc,2,1,4.84
card_0898,weekend,Weekend,,time,noun,content,0,0,cbc,1,0,,cbc+consensus18,18,49,16.07
card_0899,wheelchair,Wheelchair,,health,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,3,13.88
card_0900,where is,Where is,,phrases,phrase,question,0,0,cbc,2,1,card_0258|card_0105,cbc+corpus95,2,95,10.65
card_0901,which,Which,,questions,wh,question,0,0,cbc,1,0,,cbc+curated+consensus15,15,65,18.28
card_0902,wii,Wii,,things,noun,content,0,0,cbc,1,0,,cbc+consensus5,5,0,5.0
card_0903,window,Window,,things,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,34,16.73
card_0904,wine,Wine,,drink,noun,content,0,0,cbc,1,0,,cbc+consensus14,14,29,13.7
card_0905,witch,Witch,,people,noun,content,0,0,cbc,1,0,,cbc+consensus4,4,0,4.6
card_0906,wolf,Wolf,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus16,16,0,9.4
card_0907,xray,Xray,,things,noun,content,0,0,cbc,1,0,,cbc,1,0,3.4
card_0908,yes,Yes,yeah|yep|ok|okay|sure,ideas,noun,affirm,0,0,cbc,1,0,,cbc+curated+consensus23,23,464,24.41
card_0909,yogurt,Yogurt,,food,noun,content,0,0,cbc,1,0,,cbc+consensus23,23,0,12.2
card_0910,you are,You are,,phrases,phrase,statement,0,0,cbc,2,1,card_0273|card_0011,cbc+corpus162,2,162,11.44
card_0911,zebra,Zebra,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,0,11.4
card_0912,zero,Zero,,numbers,num,number,0,0,cbc,1,0,,cbc+curated+consensus5,5,0,8.0
card_0913,a little,A little,,describing,phrase,content,0,0,curated,2,1,card_0000|card_0122,curated,0,55,9.04
card_0914,a lot,A lot,,describing,phrase,content,0,0,curated,2,1,card_0000|card_2090,curated,1,59,9.54
card_0915,all done,All done,,phrases,phrase,affirm,0,0,curated,2,1,card_0005|card_1609,curated+consensus8,8,0,6.2
card_0916,are you ok,Are you ok,,phrases,phrase,question,0,0,curated,3,1,card_0011|card_0273|card_1043,curated,0,2,4.65
card_0917,ask me yes or no questions,Ask me yes or no questions,,phrases,phrase,repair,0,1,curated,6,1,card_1197|card_0134|card_0908|card_0162|card_0151|card_2443,curated,0,0,1.5
card_0918,awesome,Awesome,,describing,noun,social,0,0,curated,1,0,,curated+consensus13,13,43,13.88
card_0919,both,Both,,core,func,content,0,0,curated,1,0,,curated+consensus15,15,19,13.49
card_0920,call a doctor,Call a doctor,,health,noun,safety,0,1,curated,3,1,card_1344|card_0000|card_0430,curated,0,0,3.0
card_0921,call for help,Call for help,,phrases,phrase,safety,0,1,curated,3,1,card_1344|card_0074|card_0092,curated,0,0,3.0
card_0922,call my dad,Call my dad,,phrases,phrase,safety,0,1,curated,3,1,card_1344|card_0143|card_0416,curated,0,1,4.04
card_0923,call my mum,Call my mum,,phrases,phrase,safety,0,1,curated,3,1,card_1344|card_0143|card_0599,curated,0,0,3.0
card_0924,calm,Calm,,feelings,adj,feeling,0,0,curated,1,0,,curated+consensus13,13,6,11.12
card_0925,can i,Can I,,phrases,phrase,question,0,0,curated,2,1,card_0031|card_0102,curated,1,197,11.33
card_0926,can i have,Can I have,,phrases,phrase,request,0,0,curated,3,1,card_0031|card_0102|card_0089,curated,0,61,9.19
card_0927,can you,Can you,,phrases,phrase,question,0,0,curated,2,1,card_0031|card_0273,curated,1,457,12.59
card_0928,can you help me,Can you help me,,phrases,phrase,request,0,0,curated,4,1,card_0031|card_0273|card_0092|card_0134,curated,1,39,7.43
card_0929,come here,Come here,,phrases,phrase,request,0,0,curated,2,1,card_0040|card_0094,curated,0,14,7.06
card_0930,comfortable,Comfortable,,feelings,adj,feeling,0,0,curated,1,0,,curated+consensus16,16,12,13.25
card_0931,congratulations,Congratulations,,ideas,noun,social,0,0,curated,1,0,,curated+consensus4,4,3,6.68
card_0932,cool,Cool,cooled|cooler|coolest|cooling|cools,describing,noun,social,0,0,curated,1,0,,curated+consensus18,18,44,15.91
card_0933,do you,Do you,,phrases,phrase,question,0,0,curated,2,1,card_0052|card_0273,curated+corpus649,2,649,13.52
card_0934,don't touch me,Don't touch me,,phrases,phrase,refuse,0,1,curated,3,1,card_0152|card_2840|card_0134,curated,0,0,3.0
card_0935,eighteen,Eighteen,,numbers,num,number,0,0,curated,1,0,,curated,1,0,3.4
card_0936,eleven,Eleven,,numbers,num,number,0,0,curated,1,0,,curated,1,3,5.48
card_0937,emergency,Emergency,,activities,noun,safety,0,1,curated,1,0,,curated+consensus13,13,2,9.85
card_0938,enough,Enough,,describing,adv,refuse,0,1,curated,1,0,,curated+consensus17,17,30,14.95
card_0939,everything,Everything,,core,pron,content,0,0,curated,1,0,,curated+consensus12,12,48,13.64
card_0940,excuse me,Excuse me,,phrases,phrase,social,0,0,curated,2,1,card_1688|card_0134,curated+consensus16,16,11,13.13
card_0941,fifteen,Fifteen,,numbers,num,number,0,0,curated,1,0,,curated,1,0,3.4
card_0942,fifty,Fifty,,numbers,num,number,0,0,curated,1,0,,curated,3,3,6.28
card_0943,first,First,,numbers,num,number,0,0,curated,1,0,,curated+consensus19,19,60,16.77
card_0944,forty,Forty,,numbers,num,number,0,0,curated,1,0,,curated,1,2,5.05
card_0945,fourteen,Fourteen,,numbers,num,number,0,0,curated,1,0,,curated,1,1,4.44
card_0946,frustrated,Frustrated,,feelings,adj,feeling,0,0,curated,1,0,,curated+consensus14,14,3,10.68
card_0947,give me,Give me,,phrases,phrase,request,0,0,curated,2,1,card_0079|card_0134,curated,0,98,9.89
card_0948,give me time,Give me time,,phrases,phrase,repair,0,1,curated,3,1,card_0079|card_0134|card_0790,curated,0,0,3.0
card_0949,go away,Go away,,phrases,phrase,refuse,0,1,curated,2,1,card_0080|card_1217,curated,0,7,6.12
card_0950,good afternoon,Good afternoon,,phrases,phrase,social,0,0,curated,2,1,card_0081|card_0003,curated+consensus4,4,1,5.64
card_0951,good idea,Good idea,,phrases,phrase,affirm,0,0,curated,2,1,card_0081|card_1960,curated,0,14,7.06
card_0952,good luck,Good luck,,phrases,phrase,social,0,0,curated,2,0,,curated,1,8,6.7
card_0953,good morning,Good morning,,phrases,phrase,social,0,0,curated,2,1,card_0081|card_0140,curated+consensus8,8,9,9.65
card_0954,good night,Good night,,phrases,phrase,social,0,0,curated,2,1,card_0081|card_0150,curated+consensus6,6,9,8.85
card_0955,half,Half,,numbers,num,number,0,0,curated,1,0,,curated+consensus16,16,14,13.46
card_0956,happy birthday,Happy birthday,,phrases,phrase,social,0,0,curated,2,1,card_0086|card_0022,curated+consensus8,8,7,9.32
card_0957,have fun,Have fun,,phrases,phrase,social,0,0,curated,2,1,card_0089|card_1787,curated,0,10,6.6
card_0958,home,Home,homes,places,noun,content,0,0,curated,1,0,,curated+consensus23,23,134,19.56
card_0959,how are you,How are you,,phrases,phrase,social,0,0,curated,3,1,card_0098|card_0011|card_0273,curated+consensus12,12,76,14.32
card_0960,how long,How long,,phrases,phrase,question,0,0,curated,2,1,card_0098|card_0124,curated,0,35,8.38
card_0961,how much,How much,,phrases,phrase,question,0,0,curated,2,1,card_0098|card_0142,curated+consensus9,9,49,12.47
card_0962,how was your day,How was your day,,phrases,phrase,social,0,0,curated,4,1,card_0098|card_0248|card_0274|card_0046,curated,0,20,6.07
card_0963,hundred,Hundred,hundreds,numbers,num,number,0,0,curated,1,0,,curated+consensus6,6,1,6.44
card_0964,i agree,I agree,,phrases,phrase,affirm,0,0,curated,2,1,card_0102|card_1122,curated,2,10,7.4
card_0965,i can't breathe,I can't breathe,,phrases,phrase,safety,0,1,curated,3,1,card_0102|card_0152|card_1311,curated,0,0,3.0
card_0966,i don't feel safe,I don't feel safe,,phrases,phrase,safety,0,1,curated,4,1,card_0102|card_0152|card_0069|card_2533,curated,0,0,1.5
card_0967,i don't know,I don't know,,phrases,phrase,repair,0,1,curated,3,1,card_0102|card_0152|card_0113,curated+consensus17,17,52,15.76
card_0968,i don't like that,I don't like that,,phrases,phrase,refuse,0,1,curated,4,1,card_0102|card_0152|card_0120|card_0220,curated,0,1,2.54
card_0969,i don't think so,I don't think so,,phrases,phrase,statement,0,0,curated,4,1,card_0102|card_0152|card_0225|card_0205,curated,0,7,4.62
card_0970,i don't understand,I don't understand,,phrases,phrase,repair,0,1,curated,3,1,card_0102|card_0152|card_2883,curated,1,4,5.81
card_0971,i don't want to,I don't want to,,phrases,phrase,refuse,0,1,curated,4,1,card_0102|card_0152|card_0247|card_0231,curated+consensus4,4,24,7.93
card_0972,i feel,I feel,,phrases,phrase,statement,0,0,curated,2,1,card_0102|card_0069,curated+corpus57,2,57,9.89
card_0973,i feel dizzy,I feel dizzy,,health,noun,safety,0,1,curated,3,1,card_0102|card_0069|card_1597,curated,0,1,4.04
card_0974,i feel sick,I feel sick,,health,noun,safety,0,1,curated,3,1,card_0102|card_0069|card_0197,curated,0,3,5.08
card_0975,i like that,I like that,,phrases,phrase,affirm,0,0,curated,3,1,card_0102|card_0120|card_0220,curated,0,4,5.41
card_0976,i love you,I love you,,phrases,phrase,social,0,0,curated,3,1,card_0102|card_0128|card_0273,curated+consensus5,5,71,11.41
card_0977,i mean,I mean,,phrases,phrase,repair,0,1,curated,2,1,card_0102|card_2140,curated,0,13,6.96
card_0978,i need a quiet place,I need a quiet place,,phrases,phrase,safety,0,1,curated,5,1,card_0102|card_0145|card_0000|card_0178|card_2358,curated,0,0,1.5
card_0979,i need help,I need help,,phrases,phrase,request,0,1,curated,3,1,card_0102|card_0145|card_0092,curated,0,19,7.49
card_0980,i need help now,I need help now,,phrases,phrase,request,0,0,curated,4,1,card_0102|card_0145|card_0092|card_0154,curated,0,0,1.5
card_0981,i need my medicine,I need my medicine,,health,noun,request,0,0,curated,4,1,card_0102|card_0145|card_0143|card_0588,curated,0,1,2.54
card_0982,i need the toilet,I need the toilet,,phrases,phrase,request,0,0,curated,4,1,card_0102|card_0145|card_2799|card_2827,curated,0,1,2.54
card_0983,i need to lie down,I need to lie down,,phrases,phrase,safety,0,1,curated,5,1,card_0102|card_0145|card_0231|card_2073|card_0054,curated,0,0,1.5
card_0984,i think so,I think so,,phrases,phrase,statement,0,0,curated,3,1,card_0102|card_0225|card_0205,curated,0,3,5.08
card_0985,i want a break,I want a break,,phrases,phrase,request,0,0,curated,4,1,card_0102|card_0247|card_0000|card_0026,curated,0,0,1.5
card_0986,i want more,I want more,,phrases,phrase,request,0,0,curated,3,1,card_0102|card_0247|card_0139,curated,0,1,4.04
card_0987,i want something else,I want something else,,phrases,phrase,request,0,0,curated,4,1,card_0102|card_0247|card_2648|card_1657,curated,0,0,1.5
card_0988,i want to be alone,I want to be alone,,phrases,phrase,request,0,0,curated,5,1,card_0102|card_0247|card_0231|card_0017|card_1142,curated,0,0,1.5
card_0989,i want to drink,I want to drink,,drink,noun,request,0,0,curated,4,1,card_0102|card_0247|card_0231|card_0057,curated,0,1,2.54
card_0990,i want to eat,I want to eat,,phrases,phrase,request,0,0,curated,4,1,card_0102|card_0247|card_0231|card_0061,curated,0,2,3.15
card_0991,i want to go,I want to go,,phrases,phrase,request,0,0,curated,4,1,card_0102|card_0247|card_0231|card_0080,curated,1,26,6.84
card_0992,i want to go home,I want to go home,,phrases,phrase,request,0,0,curated,5,1,card_0102|card_0247|card_0231|card_0080|card_0958,curated,0,2,3.15
card_0993,i want to go outside,I want to go outside,,phrases,phrase,request,0,0,curated,5,1,card_0102|card_0247|card_0231|card_0080|card_0165,curated,0,4,3.91
card_0994,i want to listen,I want to listen,,phrases,phrase,request,0,0,curated,4,1,card_0102|card_0247|card_0231|card_0121,curated,0,1,2.54
card_0995,i want to play,I want to play,,phrases,phrase,request,0,0,curated,4,1,card_0102|card_0247|card_0231|card_0170,curated,0,0,1.5
card_0996,i want to stop,I want to stop,,phrases,phrase,request,0,0,curated,4,1,card_0102|card_0247|card_0231|card_0213,curated,0,0,1.5
card_0997,i want to watch,I want to watch,,phrases,phrase,request,0,0,curated,4,1,card_0102|card_0247|card_0231|card_0250,curated+consensus5,5,8,6.8
card_0998,i'll show you,I'll show you,,phrases,phrase,repair,0,1,curated,3,1,card_0102|card_0196|card_0273,curated,0,2,4.65
card_0999,i'm angry,I'm angry,,feelings,phrase,feeling,0,0,curated,2,1,card_0102|card_0282,curated,0,0,3.0
card_1000,i'm bored,I'm bored,,feelings,phrase,feeling,0,0,curated,2,1,card_0102|card_0025,curated,1,3,5.48
card_1001,i'm fine,I'm fine,,feelings,phrase,social,0,0,curated,2,1,card_0102|card_1732,curated,2,4,6.21
card_1002,i'm going to be sick,I'm going to be sick,,feelings,phrase,safety,0,1,curated,5,1,card_0102|card_0080|card_0231|card_0017|card_0197,curated,0,0,1.5
card_1003,i'm good,I'm good,,phrases,phrase,social,0,0,curated,2,1,card_0102|card_0081,curated,0,4,5.41
card_1004,i'm happy,I'm happy,,feelings,phrase,feeling,0,0,curated,2,1,card_0102|card_0086,curated,0,4,5.41
card_1005,i'm happy to see you,I'm happy to see you,,phrases,phrase,social,0,0,curated,5,1,card_0102|card_0086|card_0231|card_0191|card_0273,curated,0,0,1.5
card_1006,i'm hurt,I'm hurt,,feelings,phrase,safety,0,1,curated,2,1,card_0102|card_0101,curated,0,1,4.04
card_1007,i'm in pain,I'm in pain,,health,noun,safety,0,1,curated,3,1,card_0102|card_0104|card_2294,curated,0,2,4.65
card_1008,i'm listening,I'm listening,,phrases,phrase,social,0,0,curated,2,1,card_0102|card_0121,curated,0,0,3.0
card_1009,i'm not finished,I'm not finished,,phrases,phrase,refuse,0,1,curated,3,1,card_0102|card_0152|card_0071,curated,0,0,3.0
card_1010,i'm ok,I'm ok,,feelings,phrase,feeling,0,0,curated,2,1,card_0102|card_1043,curated,0,3,5.08
card_1011,i'm sad,I'm sad,,feelings,phrase,feeling,0,0,curated,2,1,card_0102|card_0186,curated,0,0,3.0
card_1012,i'm scared,I'm scared,,feelings,phrase,safety,0,1,curated,2,1,card_0102|card_0190,curated,0,0,3.0
card_1013,i'm thinking,I'm thinking,,phrases,phrase,repair,0,1,curated,2,1,card_0102|card_0225,curated,0,2,4.65
card_1014,i'm tired,I'm tired,,feelings,phrase,feeling,0,0,curated,2,1,card_0102|card_0230,curated+consensus4,4,5,7.29
card_1015,i'm too cold,I'm too cold,,feelings,phrase,safety,0,1,curated,3,1,card_0102|card_0235|card_0038,curated,1,0,3.4
card_1016,i'm too hot,I'm too hot,,feelings,phrase,safety,0,1,curated,3,1,card_0102|card_0235|card_0097,curated,0,1,4.04
card_1017,in pain,In pain,,feelings,phrase,feeling,0,0,curated,2,1,card_0104|card_2294,curated,0,6,5.92
card_1018,is it,Is it,,phrases,phrase,question,0,0,curated,2,1,card_0105|card_0106,curated+corpus104,2,104,10.78
card_1019,it depends,It depends,,phrases,phrase,statement,0,0,curated,2,1,card_0106|card_1563,curated,0,2,4.65
card_1020,it hurts,It hurts,,health,noun,safety,0,1,curated,2,1,card_0106|card_0101,curated,0,5,5.69
card_1021,it hurts here,It hurts here,,health,noun,safety,0,1,curated,3,1,card_0106|card_0101|card_0094,curated,0,0,3.0
card_1022,kind of,Kind of,,describing,phrase,content,0,0,curated,2,1,card_2033|card_0156,curated+consensus5,5,55,11.04
card_1023,leave me alone,Leave me alone,,phrases,phrase,refuse,0,1,curated,3,1,card_0117|card_0134|card_1142,curated,3,8,7.5
card_1024,let me finish,Let me finish,,phrases,phrase,repair,0,1,curated,3,1,card_2066|card_0134|card_1733,curated,0,2,4.65
card_1025,let's go,Let's go,,phrases,phrase,request,0,0,curated,2,1,card_2066|card_0080,curated,0,47,8.81
card_1026,lonely,Lonely,,feelings,adj,feeling,0,0,curated,1,0,,curated+consensus17,17,7,12.92
card_1027,look at my board,Look at my board,,phrases,phrase,repair,0,1,curated,4,0,,curated,0,0,1.5
card_1028,my name is,My name is,,phrases,phrase,social,0,0,curated,3,1,card_0143|card_2222|card_0105,curated+consensus8,8,20,10.77
card_1029,neither,Neither,,core,func,content,0,0,curated,1,0,,curated+consensus8,8,6,9.12
card_1030,nervous,Nervous,,feelings,adj,feeling,0,0,curated,1,0,,curated+consensus18,18,7,13.32
card_1031,never mind,Never mind,,phrases,phrase,repair,0,1,curated,2,1,card_0146|card_2169,curated+consensus9,9,3,8.68
card_1032,nice to meet you,Nice to meet you,,phrases,phrase,social,0,0,curated,4,1,card_0149|card_0231|card_0135|card_0273,curated+consensus13,13,16,10.95
card_1033,nineteen,Nineteen,,numbers,num,number,0,0,curated,1,0,,curated,1,0,3.4
card_1034,no thank you,No thank you,,phrases,phrase,refuse,0,1,curated,3,1,card_0151|card_2795|card_0273,curated,0,5,5.69
card_1035,none,None,,describing,noun,content,0,0,curated,1,0,,curated+consensus13,13,4,10.61
card_1036,not now,Not now,,phrases,phrase,refuse,0,1,curated,2,1,card_0152|card_0154,curated,0,1,4.04
card_1037,not really,Not really,,phrases,phrase,refuse,0,1,curated,2,1,card_0152|card_2466,curated,0,17,7.34
card_1038,not that,Not that,,phrases,phrase,repair,0,1,curated,2,1,card_0152|card_0220,curated,0,13,6.96
card_1039,not that one,Not that one,,phrases,phrase,refuse,0,1,curated,3,1,card_0152|card_0220|card_0618,curated,0,1,4.04
card_1040,not yet,Not yet,,phrases,phrase,refuse,0,1,curated,2,1,card_0152|card_3026,curated,0,16,7.25
card_1041,nothing,Nothing,,core,pron,content,0,0,curated,1,0,,curated+consensus12,12,28,12.85
card_1042,of course,Of course,,describing,phrase,content,0,0,curated,2,1,card_0156|card_1498,curated,1,61,9.59
card_1043,ok,Ok,,feelings,adj,affirm,0,0,curated,1,0,,curated+consensus6,6,162,13.04
card_1044,oops,Oops,,things,noun,repair,0,1,curated,1,0,,curated+consensus7,7,1,6.84
card_1045,open it,Open it,,phrases,phrase,request,0,0,curated,2,1,card_0161|card_0106,curated,0,4,5.41
card_1046,probably,Probably,,describing,adv,content,0,0,curated,1,0,,curated+consensus6,6,40,10.97
card_1047,proud,Proud,prouder|proudest,feelings,adj,feeling,0,0,curated,1,0,,curated+consensus18,18,4,12.61
card_1048,say it again,Say it again,,phrases,phrase,repair,0,1,curated,3,1,card_0189|card_0106|card_0004,curated,0,0,3.0
card_1049,see you later,See you later,,phrases,phrase,social,0,0,curated,3,1,card_0191|card_0273|card_0116,curated+consensus16,16,4,11.81
card_1050,seventeen,Seventeen,,numbers,num,number,0,0,curated,1,0,,curated,1,0,3.4
card_1051,show me,Show me,,phrases,phrase,request,0,0,curated,2,1,card_0196|card_0134,curated,0,6,5.92
card_1052,sixteen,Sixteen,,numbers,num,number,0,0,curated,1,0,,curated,1,1,4.44
card_1053,someone is hurting me,Someone is hurting me,,health,noun,safety,0,1,curated,4,1,card_2647|card_0105|card_0101|card_0134,curated,0,0,1.5
card_1054,something else,Something else,,phrases,phrase,repair,0,1,curated,2,1,card_2648|card_1657,curated,1,11,7.13
card_1055,soon,Soon,,describing,adv,content,0,0,curated,1,0,,curated+consensus13,13,108,15.24
card_1056,spell it,Spell it,,phrases,phrase,repair,0,1,curated,2,1,card_2672|card_0106,curated,0,0,3.0
